Tenure Months,Monthly Charges,Total Charges,charge_per_tenure,num_additional_services,tenure_bucket,Contract,Churn Value
41,101.1,4016.2,2.407142857142857,4,25-48,One year,0
67,50.9,3281.65,0.7485294117647059,3,49-72,Two year,0
69,107.2,7317.1,1.5314285714285714,5,49-72,One year,0
70,92.2,6474.45,1.2985915492957747,6,49-72,Two year,0
72,113.4,8164.1,1.5534246575342467,6,49-72,Two year,0
34,40.55,1325.85,1.1585714285714286,2,25-48,Two year,0
65,26.0,1654.85,0.3939393939393939,0,49-72,Two year,0
70,111.95,7795.95,1.5767605633802817,6,49-72,Two year,0
72,53.8,3952.45,0.736986301369863,4,49-72,Two year,0
35,72.1,2495.15,2.0027777777777778,3,25-48,One year,0
12,78.85,876.75,6.065384615384615,4,0-12,One year,0
62,70.75,4263.45,1.123015873015873,4,49-72,One year,0
25,76.15,1992.95,2.928846153846154,4,25-48,Month-to-month,0
52,39.1,1982.1,0.7377358490566038,3,49-72,Two year,0
8,69.95,562.7,7.772222222222222,0,0-12,Month-to-month,0
2,20.05,33.7,6.683333333333334,0,0-12,Month-to-month,0
56,20.05,1090.1,0.3517543859649123,0,49-72,Two year,0
12,19.45,227.45,1.4961538461538462,0,0-12,Month-to-month,0
47,26.9,1250.85,0.5604166666666667,0,25-48,One year,0
2,19.2,37.2,6.3999999999999995,0,0-12,Month-to-month,0
18,50.0,892.7,2.6315789473684212,1,13-24,Month-to-month,0
8,60.0,487.75,6.666666666666667,2,0-12,Month-to-month,0
45,84.55,3713.95,1.8380434782608694,2,25-48,Month-to-month,0
3,45.45,141.7,11.3625,0,0-12,Month-to-month,0
38,20.05,678.2,0.5141025641025642,0,25-48,One year,0
72,115.55,8425.3,1.582876712328767,6,49-72,Two year,0
71,99.0,7061.65,1.375,4,49-72,Two year,0
66,50.55,3364.55,0.7544776119402985,3,49-72,Two year,0
13,25.0,332.5,1.7857142857142858,0,13-24,Two year,0
65,91.55,5963.95,1.387121212121212,6,49-72,Two year,0
15,19.35,278.85,1.209375,0,13-24,Two year,0
72,24.85,1871.85,0.3404109589041096,0,49-72,Two year,0
42,100.4,4303.65,2.334883720930233,4,25-48,Two year,0
71,25.0,1753.0,0.3472222222222222,0,49-72,Two year,0
35,19.25,617.65,0.5347222222222222,0,25-48,Month-to-month,0
53,108.25,5935.1,2.0046296296296298,5,49-72,Month-to-month,0
48,20.15,982.95,0.41122448979591836,0,25-48,Two year,0
30,101.3,2974.5,3.267741935483871,3,25-48,Month-to-month,0
10,20.0,198.7,1.8181818181818181,0,0-12,Month-to-month,0
12,105.3,1275.65,8.1,4,0-12,Month-to-month,0
57,69.85,4003.0,1.204310344827586,4,49-72,Two year,0
58,65.25,3791.6,1.1059322033898304,3,49-72,Month-to-month,0
37,19.8,813.3,0.5210526315789474,0,25-48,Two year,0
44,19.6,780.25,0.4355555555555556,0,25-48,Month-to-month,0
27,20.05,552.9,0.7160714285714286,0,25-48,One year,0
8,49.4,408.25,5.488888888888889,1,0-12,Month-to-month,0
25,88.4,2191.15,3.4000000000000004,3,25-48,Month-to-month,0
57,100.6,5611.7,1.7344827586206895,3,49-72,Month-to-month,0
12,19.45,246.25,1.4961538461538462,0,0-12,Month-to-month,0
62,20.3,1296.15,0.32222222222222224,0,49-72,Two year,0
65,107.65,7082.85,1.631060606060606,5,49-72,Two year,0
71,80.45,5662.25,1.1173611111111112,4,49-72,Two year,0
21,58.85,1215.45,2.6750000000000003,2,13-24,One year,0
71,109.6,7854.15,1.5222222222222221,5,49-72,One year,0
7,75.15,525.0,9.39375,1,0-12,Month-to-month,0
72,73.0,5265.2,1.0,5,49-72,Two year,0
1,70.1,70.1,35.05,0,0-12,Month-to-month,0
72,98.65,7129.45,1.3513698630136988,4,49-72,Two year,0
64,111.45,7266.95,1.7146153846153847,5,49-72,One year,0
72,114.9,8496.7,1.573972602739726,6,49-72,Two year,0
29,100.55,2878.75,3.3516666666666666,3,25-48,Month-to-month,0
13,20.4,261.3,1.457142857142857,0,13-24,Two year,0
31,104.35,3205.6,3.2609375,4,25-48,Month-to-month,0
14,80.45,1137.05,5.363333333333333,4,13-24,Month-to-month,0
72,91.35,6697.2,1.2513698630136985,6,49-72,Two year,0
25,19.9,505.45,0.7653846153846153,0,25-48,One year,0
18,68.35,1299.8,3.5973684210526313,4,13-24,Month-to-month,0
71,79.1,5564.85,1.098611111111111,5,49-72,Two year,0
28,51.0,1381.8,1.7586206896551724,0,25-48,One year,0
2,80.55,188.1,26.849999999999998,1,0-12,Month-to-month,0
17,66.7,1077.05,3.7055555555555557,3,13-24,Month-to-month,0
56,86.4,4922.4,1.5157894736842106,2,49-72,Month-to-month,0
60,50.05,2911.5,0.8204918032786884,4,49-72,One year,0
33,25.7,826.1,0.7558823529411764,0,25-48,Two year,0
1,83.4,83.4,41.7,3,0-12,Month-to-month,0
63,84.65,5377.8,1.32265625,2,49-72,Two year,0
55,64.75,3617.1,1.15625,3,49-72,Two year,0
65,100.15,6643.5,1.5174242424242426,4,49-72,One year,0
63,25.25,1559.3,0.39453125,0,49-72,Two year,0
70,113.0,7987.6,1.591549295774648,6,49-72,Two year,0
36,40.65,1547.35,1.0986486486486486,3,25-48,Two year,0
22,94.95,2142.8,4.128260869565217,4,13-24,Month-to-month,0
5,59.9,287.85,9.983333333333333,3,0-12,Month-to-month,0
1,19.8,19.8,9.9,0,0-12,Month-to-month,0
56,81.8,4534.45,1.4350877192982456,5,49-72,Two year,0
2,20.0,40.9,6.666666666666667,0,0-12,Month-to-month,0
35,59.6,2094.9,1.6555555555555557,2,25-48,Month-to-month,0
64,25.0,1584.8,0.38461538461538464,0,49-72,Two year,0
15,84.35,1302.65,5.271875,2,13-24,Month-to-month,0
1,55.55,55.55,27.775,1,0-12,Month-to-month,0
70,75.35,5437.75,1.0612676056338028,4,49-72,Two year,0
39,59.3,2209.15,1.4825,2,25-48,One year,0
29,66.1,1912.15,2.203333333333333,2,25-48,Month-to-month,0
14,18.8,255.55,1.2533333333333334,0,13-24,Two year,0
61,86.45,5175.3,1.3943548387096774,5,49-72,Two year,0
13,52.1,670.65,3.7214285714285715,1,13-24,Month-to-month,0
66,47.4,3177.25,0.7074626865671642,4,49-72,Two year,0
59,109.15,6557.75,1.8191666666666668,5,49-72,One year,0
62,94.95,5791.85,1.5071428571428571,3,49-72,One year,0
33,93.55,3055.5,2.751470588235294,4,25-48,One year,0
66,79.5,5196.1,1.1865671641791045,5,49-72,Two year,0
72,115.05,8405.0,1.5760273972602739,6,49-72,Two year,0
51,95.15,5000.05,1.8298076923076925,3,49-72,One year,0
63,105.4,6713.2,1.646875,4,49-72,Month-to-month,0
27,20.1,562.6,0.7178571428571429,0,25-48,One year,0
4,20.05,91.45,4.01,0,0-12,Month-to-month,0
42,20.7,828.85,0.4813953488372093,0,25-48,Two year,0
29,20.35,617.35,0.6783333333333333,0,25-48,One year,0
30,19.7,625.05,0.635483870967742,0,25-48,One year,0
71,85.45,6029.9,1.1868055555555557,6,49-72,Two year,0
46,40.4,1842.7,0.8595744680851064,3,25-48,Two year,0
69,105.2,7386.05,1.502857142857143,4,49-72,One year,0
72,100.65,7334.05,1.3787671232876713,4,49-72,Two year,0
28,91.0,2626.15,3.1379310344827585,3,25-48,Month-to-month,0
72,116.75,8277.05,1.5993150684931507,6,49-72,Two year,0
7,59.1,369.25,7.3875,2,0-12,One year,0
22,49.8,1049.05,2.1652173913043478,1,13-24,Month-to-month,0
72,19.3,1414.8,0.26438356164383564,0,49-72,Two year,0
8,19.65,169.75,2.183333333333333,0,0-12,Month-to-month,0
52,81.4,4354.45,1.5358490566037737,5,49-72,One year,0
68,38.9,2719.2,0.5637681159420289,3,49-72,Two year,0
71,87.95,6365.35,1.2215277777777778,6,49-72,Two year,0
2,19.85,51.6,6.616666666666667,0,0-12,Month-to-month,0
34,96.35,3190.25,2.7528571428571427,3,25-48,Month-to-month,0
35,24.15,812.5,0.6708333333333333,0,25-48,Month-to-month,0
61,19.1,1143.8,0.3080645161290323,0,49-72,One year,0
1,44.0,44.0,22.0,0,0-12,Month-to-month,0
53,60.6,3297.0,1.1222222222222222,2,49-72,One year,0
72,25.65,1887.0,0.3513698630136986,0,49-72,Two year,0
41,53.95,2215.4,1.2845238095238096,4,25-48,Month-to-month,0
24,20.4,482.8,0.816,0,13-24,One year,0
8,29.35,216.45,3.261111111111111,1,0-12,Month-to-month,0
1,20.45,20.45,10.225,0,0-12,Month-to-month,0
54,95.1,5064.85,1.729090909090909,3,49-72,Two year,0
41,25.25,996.45,0.6011904761904762,0,25-48,Month-to-month,0
19,44.9,839.65,2.245,0,13-24,Month-to-month,0
72,92.65,6733.0,1.2691780821917809,6,49-72,Two year,0
62,43.7,2618.3,0.6936507936507937,4,49-72,Two year,0
56,72.6,4084.35,1.2736842105263158,4,49-72,Two year,0
32,18.95,613.95,0.5742424242424242,0,25-48,Two year,0
21,20.5,402.85,0.9318181818181818,0,13-24,Month-to-month,0
62,19.95,1244.8,0.31666666666666665,0,49-72,One year,0
2,24.5,46.4,8.166666666666666,0,0-12,Month-to-month,0
27,20.6,581.85,0.7357142857142858,0,25-48,Two year,0
25,61.05,1540.2,2.348076923076923,5,25-48,One year,0
49,106.65,5168.1,2.133,4,49-72,One year,0
63,108.25,6780.1,1.69140625,5,49-72,Month-to-month,0
4,20.4,94.5,4.08,0,0-12,Month-to-month,0
1,55.3,55.3,27.65,1,0-12,Month-to-month,0
11,20.25,208.0,1.6875,0,0-12,Month-to-month,0
52,72.95,3829.75,1.3764150943396227,0,49-72,Month-to-month,0
60,89.45,5294.6,1.4663934426229508,2,49-72,Month-to-month,0
64,104.65,6889.8,1.61,4,49-72,One year,0
43,75.2,3254.35,1.7090909090909092,4,25-48,Two year,0
61,101.15,6383.9,1.631451612903226,3,49-72,One year,0
66,68.75,4447.55,1.0261194029850746,4,49-72,Two year,0
67,111.05,7321.05,1.6330882352941176,6,49-72,Two year,0
42,99.0,4135.0,2.302325581395349,4,25-48,Two year,0
31,21.0,697.7,0.65625,0,25-48,Two year,0
7,19.4,168.65,2.425,0,0-12,Month-to-month,0
34,77.2,2753.8,2.205714285714286,3,25-48,One year,0
3,19.45,69.25,4.8625,0,0-12,One year,0
19,24.85,434.8,1.2425000000000002,0,13-24,Month-to-month,0
3,41.35,107.25,10.3375,3,0-12,Month-to-month,0
46,19.6,851.2,0.4170212765957447,0,25-48,Month-to-month,0
69,84.45,5848.6,1.2064285714285714,2,49-72,One year,0
5,20.25,109.8,3.375,0,0-12,Month-to-month,0
1,19.65,19.65,9.825,0,0-12,Month-to-month,0
26,20.65,595.5,0.7648148148148147,0,25-48,One year,0
25,99.3,2513.5,3.819230769230769,4,25-48,Two year,0
64,81.05,5135.35,1.2469230769230768,2,49-72,Month-to-month,0
30,67.6,2000.2,2.1806451612903226,4,25-48,Month-to-month,0
13,70.15,931.75,5.010714285714286,0,13-24,Month-to-month,0
64,115.0,7396.15,1.7692307692307692,6,49-72,One year,0
46,84.8,3958.85,1.804255319148936,2,25-48,Month-to-month,0
12,19.7,260.9,1.5153846153846153,0,0-12,One year,0
13,63.15,816.8,4.510714285714285,3,13-24,Month-to-month,0
67,74.0,4868.4,1.088235294117647,4,49-72,Two year,0
24,29.1,688.0,1.1640000000000001,1,13-24,Month-to-month,0
6,50.05,288.35,7.1499999999999995,1,0-12,Month-to-month,0
10,20.0,185.4,1.8181818181818181,0,0-12,Month-to-month,0
13,74.65,966.25,5.332142857142857,1,13-24,One year,0
7,44.4,265.8,5.55,3,0-12,Month-to-month,0
38,85.4,3297.0,2.18974358974359,5,25-48,Two year,0
43,94.1,4107.3,2.1386363636363637,3,25-48,Month-to-month,0
25,108.9,2809.05,4.188461538461539,5,25-48,Two year,0
27,56.2,1567.55,2.007142857142857,2,25-48,One year,0
72,26.1,1851.45,0.3575342465753425,0,49-72,Two year,0
71,85.45,6028.95,1.1868055555555557,2,49-72,One year,0
24,88.95,2072.75,3.5580000000000003,2,13-24,Month-to-month,0
57,74.35,4317.35,1.2818965517241379,4,49-72,Two year,0
15,48.85,736.8,3.053125,1,13-24,Month-to-month,0
4,80.1,336.15,16.02,1,0-12,Month-to-month,0
28,56.05,1522.65,1.932758620689655,2,25-48,Month-to-month,0
55,89.8,4959.6,1.6035714285714284,2,49-72,Month-to-month,0
55,19.1,1001.5,0.3410714285714286,0,49-72,One year,0
20,20.35,442.6,0.9690476190476192,0,13-24,Month-to-month,0
62,106.05,6703.5,1.6833333333333333,4,49-72,One year,0
43,19.65,779.25,0.44659090909090904,0,25-48,Two year,0
60,59.85,3483.45,0.9811475409836066,3,49-72,Two year,0
58,86.1,4890.5,1.459322033898305,5,49-72,Two year,0
7,19.45,136.75,2.43125,0,0-12,One year,0
2,97.1,184.15,32.36666666666667,3,0-12,Month-to-month,0
37,36.65,1315.0,0.9644736842105263,2,25-48,Month-to-month,0
65,103.9,6767.1,1.5742424242424242,4,49-72,One year,0
39,19.75,757.95,0.49375,0,25-48,Two year,0
68,24.55,1657.4,0.3557971014492754,0,49-72,Two year,0
62,48.7,3008.55,0.773015873015873,4,49-72,Two year,0
72,109.55,8165.1,1.5006849315068493,5,49-72,Two year,0
41,20.65,875.55,0.49166666666666664,0,25-48,Two year,0
4,55.2,220.65,11.040000000000001,2,0-12,Month-to-month,0
53,24.05,1301.9,0.44537037037037036,0,49-72,One year,0
39,20.45,790.0,0.51125,0,25-48,Two year,0
63,19.25,1237.65,0.30078125,0,49-72,Two year,0
15,26.35,378.6,1.646875,0,13-24,Month-to-month,0
13,43.8,592.65,3.1285714285714286,0,13-24,One year,0
1,50.15,50.15,25.075,1,0-12,Month-to-month,0
1,20.45,20.45,10.225,0,0-12,Two year,0
60,61.4,3638.25,1.0065573770491802,3,49-72,Two year,0
40,70.75,2921.75,1.725609756097561,3,25-48,One year,0
66,61.15,4017.45,0.9126865671641791,3,49-72,Two year,0
42,20.25,854.9,0.47093023255813954,0,25-48,One year,0
66,63.85,4174.35,0.9529850746268657,3,49-72,One year,0
49,98.7,4920.55,1.974,3,49-72,Month-to-month,0
41,20.0,810.3,0.47619047619047616,0,25-48,Two year,0
41,19.3,772.4,0.45952380952380956,0,25-48,Two year,0
23,84.4,1936.85,3.516666666666667,3,13-24,Month-to-month,0
3,25.1,79.8,6.275,0,0-12,Month-to-month,0
4,48.25,202.25,9.65,4,0-12,Month-to-month,0
52,19.85,1070.5,0.3745283018867925,0,49-72,Two year,0
11,94.2,999.9,7.8500000000000005,4,0-12,Month-to-month,0
2,62.15,113.1,20.716666666666665,2,0-12,Month-to-month,0
26,79.3,2015.8,2.937037037037037,1,25-48,Month-to-month,0
24,56.25,1454.25,2.25,2,13-24,One year,0
12,20.3,246.7,1.5615384615384615,0,0-12,Month-to-month,0
60,99.0,6017.9,1.6229508196721312,3,49-72,Month-to-month,0
64,90.6,5817.45,1.3938461538461537,6,49-72,Two year,0
66,85.9,5595.3,1.282089552238806,6,49-72,Two year,0
60,79.2,4765.0,1.298360655737705,1,49-72,One year,0
17,70.35,1201.65,3.908333333333333,3,13-24,One year,0
42,19.35,867.3,0.45,0,25-48,Two year,0
1,50.15,50.15,25.075,0,0-12,Month-to-month,0
47,63.8,3007.25,1.3291666666666666,3,25-48,Two year,0
10,20.55,252.75,1.8681818181818182,0,0-12,Month-to-month,0
70,88.55,6306.5,1.2471830985915493,6,49-72,Two year,0
67,101.4,6841.05,1.4911764705882353,3,49-72,Month-to-month,0
1,44.6,44.6,22.3,0,0-12,Month-to-month,0
4,63.75,226.2,12.75,3,0-12,Month-to-month,0
66,109.25,7082.5,1.6305970149253732,5,49-72,Two year,0
12,84.6,1017.35,6.507692307692308,2,0-12,Month-to-month,0
24,20.45,527.35,0.818,0,13-24,One year,0
26,85.75,2146.5,3.175925925925926,2,25-48,Month-to-month,0
57,107.95,5969.85,1.861206896551724,4,49-72,Two year,0
42,22.95,1014.25,0.5337209302325582,0,25-48,Two year,0
64,19.45,1225.65,0.29923076923076924,0,49-72,Two year,0
19,19.7,386.5,0.985,0,13-24,One year,0
22,87.0,1850.65,3.782608695652174,2,13-24,Month-to-month,0
12,79.95,1043.4,6.15,1,0-12,Month-to-month,0
31,64.0,1910.75,2.0,3,25-48,One year,0
11,64.9,716.1,5.408333333333334,2,0-12,Month-to-month,0
68,25.75,1686.15,0.37318840579710144,0,49-72,Two year,0
72,90.15,6716.45,1.2349315068493152,6,49-72,Two year,0
67,116.1,7839.85,1.7073529411764705,6,49-72,Two year,0
60,104.95,6236.75,1.7204918032786887,5,49-72,Month-to-month,0
58,50.0,2919.85,0.847457627118644,4,49-72,One year,0
1,20.45,20.45,10.225,0,0-12,Month-to-month,0
37,19.85,717.5,0.5223684210526316,0,25-48,One year,0
13,19.95,253.8,1.425,0,13-24,One year,0
43,26.45,1110.05,0.6011363636363636,0,25-48,Two year,0
6,63.4,348.8,9.057142857142857,6,0-12,Two year,0
71,53.95,3888.65,0.7493055555555556,5,49-72,Two year,0
72,95.1,6843.15,1.3027397260273972,3,49-72,Two year,0
6,74.1,450.9,10.585714285714285,1,0-12,Month-to-month,0
12,35.5,432.25,2.730769230769231,2,0-12,Month-to-month,0
21,79.2,1742.45,3.6,2,13-24,One year,0
6,48.8,297.35,6.971428571428571,1,0-12,Month-to-month,0
43,55.45,2444.25,1.2602272727272728,2,25-48,One year,0
35,25.4,949.8,0.7055555555555555,0,25-48,Two year,0
32,93.5,2970.8,2.8333333333333335,3,25-48,Month-to-month,0
52,63.9,3334.95,1.2056603773584906,6,49-72,Two year,0
32,64.85,2010.95,1.9651515151515149,2,25-48,One year,0
72,63.8,4684.3,0.873972602739726,6,49-72,Two year,0
51,44.45,2181.55,0.8548076923076924,3,49-72,Month-to-month,0
68,19.95,1303.25,0.2891304347826087,0,49-72,Two year,0
8,43.35,371.4,4.816666666666666,3,0-12,Month-to-month,0
49,49.65,2409.9,0.993,3,49-72,Two year,0
72,85.1,6155.4,1.165753424657534,6,49-72,Two year,0
54,89.8,4667.0,1.6327272727272726,3,49-72,Month-to-month,0
50,103.05,5153.5,2.0205882352941176,4,49-72,One year,0
69,116.0,8182.85,1.6571428571428573,6,49-72,Two year,0
1,69.9,69.9,34.95,0,0-12,Month-to-month,0
68,95.1,6683.4,1.3782608695652172,4,49-72,Two year,0
40,40.25,1564.05,0.9817073170731707,3,25-48,One year,0
31,25.75,755.6,0.8046875,0,25-48,Two year,0
33,105.35,3465.05,3.0985294117647055,4,25-48,Month-to-month,0
55,113.6,6292.7,2.0285714285714285,5,49-72,Two year,0
68,24.0,1664.3,0.34782608695652173,0,49-72,Two year,0
12,19.4,198.1,1.4923076923076921,0,0-12,Month-to-month,0
71,86.1,6045.9,1.1958333333333333,6,49-72,Two year,0
40,102.65,4108.15,2.503658536585366,4,25-48,Month-to-month,0
64,92.85,5980.75,1.4284615384615384,3,49-72,One year,0
53,97.75,5043.2,1.8101851851851851,3,49-72,One year,0
72,97.95,7114.25,1.3417808219178082,4,49-72,Two year,0
46,19.95,907.05,0.42446808510638295,0,25-48,Two year,0
40,24.6,973.95,0.6000000000000001,0,25-48,Two year,0
12,50.95,605.75,3.9192307692307695,4,0-12,Month-to-month,0
9,75.6,661.55,7.56,1,0-12,Month-to-month,0
51,80.75,4116.9,1.5528846153846154,1,49-72,Month-to-month,0
49,90.4,4494.65,1.808,3,49-72,Month-to-month,0
56,60.25,3282.75,1.0570175438596492,3,49-72,One year,0
4,20.2,55.7,4.04,0,0-12,Month-to-month,0
20,64.15,1274.45,3.054761904761905,3,13-24,One year,0
26,20.25,493.95,0.75,0,25-48,Month-to-month,0
51,99.0,5038.15,1.9038461538461537,4,49-72,Month-to-month,0
4,80.3,324.2,16.06,1,0-12,Month-to-month,0
1,19.55,19.55,9.775,0,0-12,Month-to-month,0
27,100.75,2793.55,3.5982142857142856,4,25-48,Month-to-month,0
12,53.75,648.65,4.134615384615385,2,0-12,Month-to-month,0
34,25.6,917.15,0.7314285714285714,0,25-48,One year,0
24,58.35,1346.9,2.334,2,13-24,One year,0
14,46.35,672.7,3.0900000000000003,2,13-24,Month-to-month,0
59,113.75,6561.25,1.8958333333333333,6,49-72,Two year,0
3,90.4,268.45,22.6,3,0-12,Month-to-month,0
65,109.3,7337.55,1.656060606060606,5,49-72,Two year,0
59,90.3,5194.05,1.505,6,49-72,Two year,0
72,65.25,4478.85,0.8938356164383562,6,49-72,Two year,0
3,60.65,196.9,15.1625,2,0-12,Month-to-month,0
19,24.1,439.2,1.205,0,13-24,Month-to-month,0
1,19.5,19.5,9.75,0,0-12,Month-to-month,0
24,85.95,2107.15,3.438,3,13-24,Month-to-month,0
57,53.5,3035.8,0.9224137931034483,2,49-72,One year,0
72,25.45,1866.45,0.34863013698630135,0,49-72,Two year,0
67,20.5,1430.95,0.3014705882352941,0,49-72,Two year,0
52,20.85,1071.6,0.39339622641509436,0,49-72,One year,0
71,89.9,6457.15,1.2486111111111111,6,49-72,Two year,0
26,26.0,684.05,0.9629629629629629,0,25-48,One year,0
35,113.2,3914.05,3.1444444444444444,6,25-48,Two year,0
55,69.05,3842.6,1.2330357142857142,0,49-72,Two year,0
33,20.1,670.35,0.5911764705882353,0,25-48,Two year,0
72,109.65,7880.25,1.502054794520548,5,49-72,Two year,0
1,19.2,19.2,9.6,0,0-12,Month-to-month,0
37,90.0,3371.75,2.3684210526315788,3,25-48,Month-to-month,0
12,34.0,442.45,2.6153846153846154,2,0-12,Month-to-month,0
1,20.4,20.4,10.2,0,0-12,One year,0
62,38.6,2345.55,0.6126984126984127,3,49-72,Two year,0
1,25.25,25.25,12.625,0,0-12,Month-to-month,0
18,60.6,1156.35,3.1894736842105265,2,13-24,Month-to-month,0
2,74.75,144.8,24.916666666666668,1,0-12,Month-to-month,0
19,20.6,414.95,1.03,0,13-24,Month-to-month,0
9,20.4,181.8,2.04,0,0-12,Month-to-month,0
27,81.7,2212.55,2.917857142857143,5,25-48,One year,0
24,20.3,459.95,0.812,0,13-24,Month-to-month,0
11,20.0,211.95,1.6666666666666667,0,0-12,One year,0
1,25.0,25.0,12.5,0,0-12,Month-to-month,0
38,80.45,3162.65,2.062820512820513,1,25-48,Month-to-month,0
9,19.75,210.65,1.975,0,0-12,Two year,0
54,65.65,3566.7,1.1936363636363638,3,49-72,Two year,0
29,71.0,2080.1,2.3666666666666667,2,25-48,One year,0
44,89.2,4040.2,1.9822222222222223,2,25-48,Month-to-month,0
59,86.75,5186.0,1.4458333333333333,6,49-72,Two year,0
18,61.5,1087.45,3.236842105263158,3,13-24,One year,0
67,25.1,1672.15,0.36911764705882355,0,49-72,Two year,0
33,34.05,1113.95,1.0014705882352941,2,25-48,One year,0
5,19.95,107.05,3.3249999999999997,0,0-12,Month-to-month,0
2,19.95,38.15,6.6499999999999995,0,0-12,Month-to-month,0
72,89.7,6339.3,1.2287671232876713,6,49-72,Two year,0
9,20.4,184.1,2.04,0,0-12,Month-to-month,0
67,26.3,1688.9,0.38676470588235295,0,49-72,Two year,0
8,20.7,137.6,2.3,0,0-12,Month-to-month,0
17,19.45,369.05,1.0805555555555555,0,13-24,Two year,0
68,110.8,7553.6,1.6057971014492753,5,49-72,Two year,0
25,69.3,1813.1,2.6653846153846152,0,25-48,Month-to-month,0
67,49.35,3321.35,0.725735294117647,4,49-72,One year,0
32,20.35,707.5,0.6166666666666667,0,25-48,One year,0
67,105.6,7112.15,1.552941176470588,4,49-72,One year,0
72,64.45,4641.1,0.8828767123287672,6,49-72,Two year,0
1,49.9,49.9,24.95,1,0-12,Month-to-month,0
48,65.65,3094.65,1.3397959183673471,3,25-48,One year,0
61,103.3,6518.35,1.6661290322580644,4,49-72,One year,0
2,44.45,82.7,14.816666666666668,0,0-12,Month-to-month,0
71,89.9,6342.7,1.2486111111111111,6,49-72,Two year,0
37,55.05,2030.75,1.4486842105263158,1,25-48,Month-to-month,0
65,104.1,6700.05,1.5772727272727272,4,49-72,Two year,0
67,106.6,7244.7,1.5676470588235294,4,49-72,One year,0
50,70.5,3486.65,1.3823529411764706,3,49-72,Two year,0
25,19.6,411.15,0.7538461538461539,0,25-48,One year,0
64,24.05,1559.15,0.37,0,49-72,Two year,0
25,38.1,970.4,1.4653846153846155,2,25-48,One year,0
24,34.25,828.2,1.37,2,13-24,Month-to-month,0
37,100.05,3810.55,2.6328947368421054,3,25-48,Month-to-month,0
21,68.65,1493.2,3.1204545454545456,0,13-24,Month-to-month,0
1,45.8,45.8,22.9,0,0-12,Month-to-month,0
10,75.75,777.3,6.886363636363637,0,0-12,Month-to-month,0
51,96.4,4911.05,1.853846153846154,3,49-72,One year,0
10,20.55,187.35,1.8681818181818182,0,0-12,Month-to-month,0
6,50.95,307.6,7.278571428571429,4,0-12,Month-to-month,0
47,90.5,4318.35,1.8854166666666667,6,25-48,Two year,0
61,79.4,4820.55,1.2806451612903227,5,49-72,One year,0
52,58.75,3038.55,1.1084905660377358,5,49-72,Two year,0
35,59.45,2136.9,1.651388888888889,2,25-48,Month-to-month,0
71,105.7,7472.15,1.4680555555555557,4,49-72,One year,0
45,53.3,2296.25,1.158695652173913,2,25-48,Two year,0
2,24.3,38.45,8.1,0,0-12,Month-to-month,0
51,59.9,3043.6,1.1519230769230768,2,49-72,One year,0
60,23.95,1506.4,0.39262295081967213,0,49-72,One year,0
9,20.15,163.7,2.0149999999999997,0,0-12,One year,0
17,95.65,1640.0,5.313888888888889,3,13-24,Month-to-month,0
46,81.0,3846.35,1.7234042553191489,5,25-48,Two year,0
68,82.45,5646.6,1.194927536231884,6,49-72,Two year,0
4,20.5,79.05,4.1,0,0-12,One year,0
